user_id,movie_id,rating
144,138,4.0
144,146,3.5
144,44,5.0
144,65,4.5
144,25,4.0
144,199,3.0
144,84,3.5
144,162,3.5
144,179,3.5
144,100,2.5
144,174,4.5
144,178,3.5
144,35,2.5
144,86,3.5
144,45,4.0
144,163,3.5
144,177,4.0
144,82,4.0
144,171,5.0
144,124,4.0
144,18,4.5
144,182,3.5
144,5,4.0
144,156,3.0
144,150,5.0
144,115,4.0
144,98,1.0
144,131,4.0
144,164,4.0
144,60,4.0
144,129,4.0
144,151,3.5
144,4,3.0
144,166,4.0
145,32,3.0
145,80,4.0
145,61,2.5
145,189,4.0
145,110,4.0
145,194,4.5
145,63,5.0
145,159,1.5
145,21,3.5
145,16,5.0
145,36,3.5
145,96,3.5
145,128,4.0
145,76,3.0
145,52,3.5
145,39,3.5
145,97,4.0
145,53,5.0
145,165,4.0
145,10,4.0
145,198,3.5
145,154,3.0
145,114,4.5
145,85,4.5
145,35,2.5
145,72,3.5
145,82,3.5
145,182,5.0
145,11,4.5
145,134,3.5
145,107,2.0
145,166,4.5
145,74,5.0
145,7,5.0
145,59,5.0
145,177,4.5
145,88,4.0
145,195,5.0
145,183,3.5
145,139,3.0
145,14,3.5
145,64,5.0
145,57,4.5
145,156,3.0
145,98,3.0
145,171,3.5
145,83,4.0
145,47,2.0
145,178,3.0
145,2,2.0
145,17,3.0
145,126,5.0
145,18,3.5
145,50,3.0
145,160,4.5
145,37,3.5
145,162,4.0
145,33,4.5
145,24,4.5
145,45,4.0
145,144,3.5
145,180,5.0
145,130,3.0
145,192,4.5
145,196,4.0
145,120,3.0
145,199,4.5
145,43,4.5
145,51,4.5
145,163,2.5
145,109,4.5
145,46,3.0
145,193,4.5
145,185,4.5
145,145,4.5
145,168,3.0
145,58,3.0
146,93,4.5
146,102,5.0
146,97,5.0
146,43,4.5
146,121,3.5
146,113,4.5
146,109,5.0
146,130,3.5
146,157,4.0
146,189,4.5
146,111,5.0
146,40,3.5
146,124,4.5
146,6,4.0
146,98,3.5
146,110,5.0
146,22,4.5
146,77,2.0
146,153,4.0
146,138,4.0
146,191,2.5
146,142,5.0
146,45,4.0
146,66,4.0
146,186,4.5
147,124,4.0
147,19,3.5
147,86,4.0
147,35,2.5
147,184,4.0
147,121,4.0
147,51,3.0
147,40,4.5
147,49,2.5
147,2,3.5
147,4,4.0
147,129,4.0
147,187,3.0
147,186,4.0
147,96,5.0
147,126,4.0
147,104,5.0
147,107,3.0
147,102,4.5
147,188,3.0
147,99,3.0
147,185,4.5
147,79,2.0
147,165,5.0
147,151,3.0
147,199,3.5
147,105,4.5
147,10,2.5
147,32,4.0
147,180,3.0
147,145,5.0
147,42,2.5
147,50,3.5
147,112,2.0
147,66,3.5
147,90,5.0
147,131,4.0
147,179,3.0
147,95,3.5
147,15,3.0
147,171,5.0
147,109,5.0
147,64,5.0
147,63,5.0
147,123,2.5
147,9,5.0
147,93,4.0
147,8,3.0
147,38,4.0
147,67,3.5
147,117,4.5
147,152,4.0
147,166,4.5
147,158,4.0
147,169,3.0
147,190,4.0
147,30,3.0
147,24,5.0
148,49,3.0
148,109,4.0
148,43,4.0
148,110,4.5
148,65,3.5
148,178,3.0
148,78,5.0
148,129,3.5
148,137,3.5
148,169,3.5
148,98,2.0
148,151,4.5
148,79,3.5
148,106,3.5
148,23,2.5
148,28,5.0
148,163,3.0
148,147,4.5
148,89,1.5
148,37,3.0
148,69,4.5
148,54,4.0
148,102,4.5
148,188,3.5
148,2,2.5
148,44,4.0
148,126,4.5
148,1,2.5
148,25,4.5
148,18,4.5
148,107,3.0
148,135,4.0
148,170,2.5
148,74,2.5
148,111,4.0
148,175,3.0
148,46,2.5
148,96,3.5
148,48,4.5
148,35,4.0
148,51,1.5
148,125,4.0
148,47,4.5
148,193,4.5
148,29,5.0
148,116,5.0
148,146,3.5
148,55,3.0
148,162,3.5
148,52,3.5
148,16,4.0
148,158,3.0
148,50,3.5
148,67,5.0
148,105,5.0
148,113,4.0
148,185,3.5
148,198,3.5
148,21,4.5
148,76,3.5
148,22,3.0
148,97,5.0
148,32,4.0
148,71,3.5
148,17,4.0
148,88,4.0
148,8,3.0
148,61,2.0
148,123,4.5
148,159,3.5
148,26,2.0
148,3,1.5
148,150,5.0
148,161,4.5
148,139,4.5
148,132,2.5
148,173,4.5
148,86,3.0
149,2,2.5
149,97,3.0
149,155,4.0
149,134,3.0
149,195,5.0
149,69,3.5
149,125,4.0
149,122,4.0
149,87,5.0
149,198,3.5
149,110,4.5
149,192,4.0
149,95,5.0
149,175,4.0
149,88,4.0
149,81,5.0
149,62,2.5
149,93,3.0
149,171,5.0
149,103,4.5
149,199,4.0
149,157,4.0
149,15,2.0
149,92,4.0
149,85,4.0
149,26,2.0
149,1,3.5
149,117,4.5
149,181,5.0
149,36,3.0
149,7,5.0
149,191,3.0
149,32,4.0
149,136,3.0
149,72,3.0
149,64,4.5
149,188,2.5
149,116,5.0
149,159,3.0
149,193,3.5
149,132,1.5
149,106,3.5
149,49,2.5
149,174,2.5
149,83,5.0
149,5,3.5
149,183,3.5
149,12,3.5
149,84,4.5
149,114,3.5
149,60,4.0
149,194,5.0
149,172,4.0
150,122,3.5
150,169,3.0
150,180,4.5
150,26,2.0
150,188,3.0
150,99,4.0
150,76,3.0
150,156,1.5
150,50,2.0
150,183,4.0
150,37,3.0
150,134,3.0
150,147,3.5
150,184,5.0
150,130,3.0
150,9,4.5
150,33,3.5
150,128,4.5
150,23,3.0
150,78,4.5
150,173,4.5
150,141,5.0
150,120,1.0
150,44,4.0
150,115,3.5
150,30,4.0
150,124,3.5
150,170,3.0
150,139,5.0
150,62,3.0
150,63,5.0
150,55,4.0
150,177,4.0
150,182,4.0
150,28,3.5
150,112,4.5
150,8,3.5
150,42,4.0
150,84,4.5
150,195,4.0
150,72,4.0
150,57,5.0
150,66,3.0
150,200,5.0
150,32,4.0
150,35,4.0
150,137,2.5
150,126,4.0
150,24,4.5
150,86,4.5
150,58,2.0
150,148,3.0
150,17,4.0
150,88,3.5
150,97,4.5
150,98,3.0
150,144,4.0
150,165,3.5
150,60,5.0
150,150,4.0
150,67,3.0
150,175,4.0
150,75,2.5
150,167,3.5
150,29,4.0
150,154,5.0
150,196,3.5
150,49,4.0
150,172,2.5
150,95,5.0
150,187,2.5
150,81,5.0
150,145,5.0
150,74,3.0
150,131,5.0
150,1,3.0
150,40,4.5
150,164,4.0
150,194,4.0
150,69,3.0
151,198,3.0
151,94,4.0
151,174,2.5
151,33,4.5
151,134,3.0
151,170,2.5
151,155,4.0
151,152,3.5
151,57,2.5
151,28,3.5
151,102,4.0
151,3,3.5
151,138,3.5
151,118,3.5
151,81,5.0
151,38,4.0
151,76,4.0
151,192,4.0
151,128,5.0
151,175,3.0
151,117,4.5
151,185,4.5
151,154,4.0
151,73,3.5
151,179,3.0
151,171,4.5
151,9,5.0
151,178,4.5
151,82,2.5
151,80,4.0
151,129,4.5
151,32,4.0
151,71,3.5
151,147,3.5
151,123,4.0
151,162,3.0
151,56,3.0
151,127,4.5
151,75,2.5
151,97,4.5
152,184,4.0
152,54,4.5
152,188,2.0
152,58,3.0
152,180,4.5
152,189,5.0
152,14,4.5
152,46,2.5
152,125,4.5
152,187,3.0
152,101,3.0
152,77,2.5
152,169,4.5
152,41,4.5
152,6,3.5
152,141,5.0
152,190,3.0
152,87,4.0
152,109,4.0
152,174,3.5
152,122,3.5
152,90,5.0
152,200,5.0
152,178,3.5
152,19,3.0
152,136,3.5
152,73,1.5
152,181,5.0
152,50,3.0
153,182,4.5
153,78,5.0
153,118,4.0
153,168,4.0
153,42,3.0
153,148,4.0
153,36,4.5
153,114,3.5
153,179,4.5
153,124,5.0
153,75,3.5
153,38,4.0
153,54,4.5
153,56,4.0
153,51,4.0
153,167,3.0
153,3,3.0
153,93,3.5
153,195,4.5
153,27,4.5
153,174,2.5
153,189,4.0
153,97,5.0
153,110,5.0
153,180,4.0
153,44,4.5
153,15,4.0
153,25,4.0
153,92,5.0
153,122,2.5
153,46,4.0
153,14,5.0
153,31,3.5
153,132,3.0
153,87,4.5
153,152,4.0
153,112,3.5
153,39,5.0
153,161,5.0
153,104,4.5
153,63,4.5
153,9,4.0
153,197,4.0
153,62,4.0
153,102,5.0
153,126,5.0
153,199,4.0
153,153,4.5
153,45,4.5
153,178,3.5
153,23,3.5
153,119,5.0
153,98,3.0
153,71,4.0
153,193,3.5
153,95,4.5
153,184,4.5
153,158,4.5
153,30,2.5
153,22,4.0
153,32,4.0
153,155,3.5
153,131,4.0
153,58,2.5
153,6,2.5
153,123,3.5
153,147,3.5
153,173,4.5
153,47,3.0
153,99,4.0
153,191,5.0
153,164,3.5
153,77,3.5
153,74,3.0
154,138,4.0
154,48,4.5
154,104,4.5
154,180,4.0
154,6,2.5
154,101,2.5
154,143,4.0
154,200,5.0
154,136,3.5
154,126,5.0
154,17,3.0
154,133,3.5
154,150,5.0
154,193,4.5
154,183,3.5
154,167,3.0
154,32,3.5
154,54,3.5
154,169,3.5
154,31,4.0
154,47,3.0
154,154,4.0
154,178,4.0
154,197,4.0
154,2,3.0
154,194,4.5
154,115,4.0
154,81,5.0
154,184,4.5
154,11,4.0
154,33,4.5
154,148,3.5
154,53,5.0
154,42,4.5
154,23,3.0
154,144,4.0
154,66,3.0
154,9,4.5
154,22,5.0
154,172,3.5
154,130,4.0
154,77,3.0
154,94,3.0
154,140,3.0
154,44,3.5
154,109,4.5
154,1,1.0
154,64,5.0
154,159,4.5
154,12,3.0
154,189,4.5
154,76,3.0
154,137,3.0
154,114,3.5
154,36,4.5
154,191,4.0
154,173,3.5
154,134,3.5
154,91,5.0
154,187,4.5
154,131,5.0
154,186,3.0
154,26,4.5
154,151,4.0
154,61,2.0
155,56,4.0
155,35,2.5
155,155,4.5
155,142,3.5
155,200,5.0
155,152,4.5
155,92,4.0
155,72,3.5
155,33,4.5
155,187,4.0
155,160,4.0
155,109,5.0
155,20,3.5
155,141,5.0
155,66,4.5
155,67,3.0
155,98,2.0
155,167,2.5
155,42,3.0
155,103,5.0
155,117,4.0
155,22,3.5
155,186,3.5
155,174,2.5
155,189,4.0
155,37,3.0
155,138,3.5
155,53,5.0
155,19,3.0
155,162,3.5
155,69,3.5
155,163,3.5
155,166,5.0
155,50,3.0
155,96,4.0
155,145,4.5
155,131,4.5
155,198,3.0
155,182,4.0
156,155,4.5
156,64,4.5
156,20,3.0
156,70,3.0
156,32,4.5
156,137,3.5
156,29,3.0
156,176,4.0
156,141,5.0
156,105,5.0
156,17,3.5
156,85,5.0
156,164,5.0
156,23,2.5
156,93,3.5
156,86,4.5
156,200,5.0
156,38,4.5
156,58,3.0
156,71,5.0
156,3,1.5
157,27,4.5
157,32,4.5
157,45,4.0
157,135,2.0
157,187,3.5
157,79,1.5
157,151,4.5
157,126,5.0
157,25,3.0
157,136,4.0
157,90,5.0
157,180,4.5
157,147,3.5
157,73,2.0
157,142,5.0
157,70,2.5
157,156,2.0
157,26,3.5
157,13,5.0
157,44,4.5
157,82,4.5
157,100,3.0
157,47,3.0
157,89,2.0
157,174,4.5
157,137,2.5
157,186,4.0
157,153,4.0
157,104,4.5
157,123,4.0
157,152,3.5
157,33,4.0
157,67,4.5
157,3,4.0
157,132,3.0
157,40,3.5
157,169,3.0
157,37,3.0
157,97,4.5
157,146,3.5
157,69,4.0
157,14,4.0
157,95,3.5
157,64,4.0
158,120,2.5
158,129,3.5
158,74,4.5
158,71,5.0
158,110,4.0
158,134,3.5
158,184,4.0
158,59,4.5
158,79,3.5
158,163,3.5
158,23,3.5
158,192,5.0
158,105,5.0
158,81,4.5
158,24,5.0
158,191,3.5
158,21,3.0
158,20,4.5
158,62,5.0
158,186,4.0
158,43,4.0
158,148,3.5
158,15,3.5
158,22,5.0
158,198,4.0
158,142,4.5
158,127,5.0
158,3,3.0
158,109,5.0
158,131,4.5
158,35,3.0
158,123,3.5
158,128,5.0
158,132,3.0
158,137,4.0
158,32,3.5
158,104,4.0
158,4,4.5
158,158,4.5
158,49,1.5
158,2,2.5
158,172,3.0
158,166,4.5
158,89,1.0
158,63,4.5
158,136,3.0
158,11,4.0
158,115,3.0
158,44,4.0
158,135,3.5
158,58,4.0
158,45,5.0
158,183,4.5
158,94,3.5
158,170,4.0
158,167,2.5
158,91,3.5
158,14,4.0
158,159,5.0
158,174,3.5
158,98,2.5
158,152,3.0
158,96,5.0
158,29,4.5
158,87,5.0
158,64,4.0
158,31,2.5
158,75,2.0
158,77,3.0
158,124,3.5
158,76,3.0
159,101,2.5
159,56,3.5
159,79,2.5
159,165,5.0
159,132,3.0
159,10,3.0
159,119,5.0
159,159,2.5
159,125,4.0
159,15,2.5
159,92,3.0
159,2,3.5
159,158,3.0
159,118,3.5
159,85,5.0
159,77,4.0
159,91,4.0
159,28,4.0
159,189,5.0
159,90,5.0
159,48,4.5
159,103,3.5
159,184,3.0
159,3,3.5
159,26,2.5
159,111,5.0
159,126,5.0
159,51,4.0
159,22,4.0
159,136,4.0
159,196,3.5
159,40,4.5
159,106,3.0
159,32,4.0
159,192,3.0
159,182,4.0
159,169,3.5
159,65,4.0
159,58,2.5
159,121,3.5
159,102,4.5
159,96,4.0
159,185,4.0
159,94,5.0
159,110,5.0
159,47,4.0
159,138,4.5
159,69,3.5
159,183,2.5
159,113,3.5
159,151,4.0
159,42,2.5
159,36,3.5
159,178,3.0
159,112,3.0
159,197,4.0
160,73,3.5
160,11,4.5
160,35,2.5
160,102,3.5
160,108,3.5
160,191,3.0
160,85,4.5
160,9,4.5
160,42,3.0
160,171,5.0
160,51,3.5
160,123,3.5
160,195,5.0
160,69,2.5
160,31,4.0
160,196,3.5
160,126,4.5
160,141,5.0
160,127,4.0
160,175,2.5
160,33,4.5
160,84,4.5
160,103,4.0
160,129,4.0
160,100,3.0
160,34,5.0
160,29,3.0
160,28,4.0
160,6,3.0
160,180,4.0
160,40,3.0
160,89,3.0
161,14,3.5
161,174,3.0
161,88,3.0
161,110,4.0
161,153,5.0
161,189,4.5
161,3,3.5
161,112,4.0
161,123,3.5
161,75,2.5
161,73,3.0
161,125,3.5
161,22,4.0
161,197,3.0
161,64,5.0
161,159,3.0
161,40,4.0
161,131,3.5
161,48,5.0
161,186,3.0
161,72,3.5
161,30,3.5
161,68,3.5
161,181,5.0
161,171,3.0
161,187,5.0
161,51,4.5
161,122,4.0
161,27,2.5
161,129,3.5
161,157,4.0
161,47,3.5
161,49,3.0
161,152,3.0
161,162,3.5
162,10,4.0
162,71,5.0
162,50,4.0
162,38,4.0
162,110,4.5
162,5,1.5
162,158,4.0
162,52,3.5
162,24,4.5
162,14,4.5
162,98,1.5
162,105,5.0
162,135,3.5
162,79,3.0
162,180,4.5
162,163,4.0
162,60,4.5
162,57,5.0
162,87,4.5
162,196,3.5
162,123,4.0
162,16,5.0
162,131,5.0
162,181,5.0
162,165,4.5
162,191,1.5
162,78,5.0
162,29,3.5
162,69,3.0
162,94,3.5
162,72,3.5
162,90,5.0
162,108,4.0
162,64,4.0
162,82,3.5
162,13,5.0
162,47,3.0
162,11,3.5
162,1,2.5
162,175,3.0
162,83,4.5
162,55,5.0
162,74,2.0
162,121,3.0
162,170,2.0
163,126,4.0
163,94,4.5
163,86,4.0
163,78,5.0
163,29,4.5
163,25,3.5
163,172,3.5
163,4,4.5
163,175,3.0
163,142,4.5
163,34,4.0
163,85,3.5
163,93,2.0
163,188,2.5
163,151,4.5
163,136,3.5
163,155,5.0
163,96,3.0
163,61,3.5
163,167,2.5
163,71,4.5
163,54,4.5
163,150,4.5
163,99,4.0
163,23,3.0
163,28,3.0
163,190,4.0
163,162,3.0
163,184,5.0
163,31,3.5
163,11,3.5
163,186,3.0
163,168,3.0
163,49,2.5
163,50,3.0
163,115,5.0
164,88,4.5
164,78,5.0
164,186,3.5
164,122,3.5
164,195,4.5
164,52,4.5
164,137,3.0
164,185,4.0
164,40,2.5
164,12,3.0
164,33,4.5
164,50,2.0
164,108,4.0
164,141,5.0
164,183,2.5
164,65,5.0
164,144,4.0
164,89,2.5
164,94,2.5
164,115,4.5
164,162,5.0
164,31,3.5
164,112,2.5
164,18,4.5
164,124,4.5
164,188,4.0
164,135,4.0
164,129,1.5
164,6,2.5
164,43,4.5
164,154,4.5
164,71,3.5
164,34,3.5
164,75,2.0
164,191,3.5
164,145,5.0
164,16,5.0
164,49,4.5
164,102,5.0
164,127,4.0
164,194,5.0
164,132,3.0
164,20,3.5
164,171,5.0
164,113,5.0
164,131,4.0
164,99,2.5
164,184,4.5
164,100,3.5
164,103,5.0
164,70,1.5
164,53,5.0
164,48,4.5
164,1,2.5
164,41,4.0
164,56,5.0
164,3,3.0
164,159,2.5
164,117,4.5
165,31,3.5
165,44,4.0
165,58,3.5
165,12,2.5
165,137,3.0
165,61,1.5
165,75,2.0
165,11,5.0
165,164,5.0
165,38,3.5
165,72,4.5
165,35,3.0
165,70,2.5
165,14,4.0
165,165,4.5
165,64,4.5
165,54,5.0
165,196,3.5
165,30,3.5
165,1,3.5
165,167,4.0
165,89,2.5
165,162,2.5
165,155,4.5
165,95,4.5
165,84,4.5
165,22,4.5
165,141,5.0
165,68,2.5
165,189,3.5
165,105,5.0
165,157,4.0
165,76,4.5
165,175,3.5
165,15,3.5
165,161,3.5
165,3,2.5
165,92,4.5
165,57,5.0
165,190,5.0
165,46,3.5
165,66,4.0
165,5,2.5
165,138,3.5
165,150,4.5
165,28,4.5
165,98,3.0
165,159,2.5
165,142,4.5
165,53,4.5
165,114,4.5
165,178,4.0
165,180,4.0
165,69,4.5
165,151,4.0
166,123,3.0
166,24,4.0
166,127,4.0
166,47,2.0
166,118,3.5
166,48,4.5
166,46,2.5
166,49,2.5
166,146,4.5
166,126,5.0
166,187,3.5
166,197,4.0
166,166,5.0
166,73,3.5
166,6,3.5
166,80,3.0
166,42,4.0
166,194,5.0
166,101,3.0
166,176,3.0
166,156,3.0
166,193,4.0
166,18,5.0
166,37,3.0
166,19,2.5
166,110,5.0
166,63,5.0
166,117,4.5
166,188,3.5
167,26,3.5
167,97,4.5
167,99,4.0
167,6,3.5
167,29,4.0
167,4,4.5
167,165,3.5
167,12,4.5
167,34,3.0
167,64,4.0
167,22,4.5
167,69,3.5
167,37,4.0
167,161,4.0
167,154,5.0
167,195,4.5
167,3,3.5
167,28,4.0
167,139,4.5
167,87,4.0
167,190,4.0
167,52,4.0
167,36,5.0
167,123,3.5
167,145,4.5
167,114,4.5
167,42,3.5
167,79,3.5
167,85,4.0
167,177,3.0
167,40,4.0
167,63,4.5
167,15,2.5
167,140,3.0
167,189,5.0
167,187,3.5
167,167,3.5
167,32,4.0
167,197,4.0
167,193,4.5
167,27,3.0
167,164,4.0
167,76,4.5
167,160,5.0
167,131,4.0
167,107,3.5
167,188,3.0
167,1,3.0
167,58,4.0
167,7,4.0
167,59,4.5
167,110,3.0
167,198,4.0
167,38,3.0
167,91,4.0
167,74,2.5
167,152,4.0
167,148,4.5
168,58,3.0
168,27,2.0
168,73,4.0
168,92,3.5
168,20,2.0
168,158,4.0
168,86,3.0
168,31,3.5
168,93,3.5
168,22,5.0
168,12,3.5
168,155,3.5
168,39,4.0
168,46,3.5
168,110,5.0
168,136,3.0
168,194,4.0
168,154,4.5
168,47,3.0
168,174,3.5
168,109,4.0
168,188,4.5
168,171,3.0
168,176,3.0
168,78,4.5
168,160,5.0
168,74,2.5
169,68,4.5
169,183,4.0
169,20,4.0
169,1,2.0
169,39,5.0
169,168,4.0
169,38,4.5
169,82,3.0
169,194,4.5
169,100,2.5
169,115,3.5
169,185,5.0
169,123,3.5
169,18,4.5
169,29,3.0
169,148,4.5
169,110,5.0
169,72,3.5
169,192,5.0
169,24,4.0
169,83,3.5
169,33,4.0
169,47,3.5
169,99,3.0
169,91,4.0
169,193,4.5
169,127,4.0
169,109,5.0
169,124,4.5
169,106,4.0
169,155,4.0
169,163,3.5
169,86,3.5
169,36,5.0
169,63,5.0
169,177,4.5
169,108,4.5
169,141,5.0
169,128,4.5
169,138,3.5
169,137,2.0
169,174,2.5
169,160,4.5
170,108,5.0
170,135,4.0
170,148,3.5
170,178,3.0
170,192,3.5
170,57,5.0
170,180,4.5
170,23,4.0
170,61,3.0
170,93,4.0
170,1,3.5
170,53,4.5
170,5,4.0
170,191,4.0
170,143,3.5
170,122,3.0
170,35,2.5
170,29,4.5
170,16,5.0
170,90,4.5
170,187,4.0
170,36,4.0
170,76,3.5
170,118,3.0
170,37,2.5
170,142,4.5
170,200,4.5
170,63,5.0
170,54,4.5
170,58,2.5
170,15,4.0
170,179,3.5
170,31,4.0
170,176,3.0
170,97,5.0
170,7,5.0
170,109,5.0
170,96,2.5
170,14,3.5
170,28,4.5
170,149,5.0
170,19,3.5
170,123,2.5
170,153,4.0
170,41,4.5
170,8,3.0
170,38,4.0
170,94,3.5
170,167,3.5
170,21,3.0
170,173,4.0
170,20,2.5
170,4,4.0
170,146,4.0
170,107,2.5
170,39,3.5
170,47,3.5
170,121,3.0
170,169,4.0
170,136,4.5
170,77,1.5
170,186,3.0
170,106,3.5
170,87,5.0
170,114,3.0
171,16,5.0
171,165,4.5
171,9,4.5
171,155,4.5
171,193,3.5
171,45,5.0
171,129,3.0
171,42,3.5
171,3,2.5
171,102,4.0
171,109,5.0
171,175,3.5
171,117,4.5
171,142,5.0
171,183,2.5
171,67,4.5
171,147,2.5
171,194,4.0
171,79,2.5
171,59,4.5
171,190,4.5
171,41,4.0
171,70,2.5
171,24,3.5
171,134,2.5
171,97,5.0
171,33,4.5
171,55,5.0
171,103,4.0
172,191,4.0
172,144,4.5
172,155,5.0
172,20,4.0
172,178,4.0
172,120,2.5
172,123,4.0
172,81,5.0
172,168,4.0
172,165,3.5
172,104,4.5
172,98,3.5
172,43,5.0
172,14,3.5
172,96,3.0
172,166,5.0
172,109,4.0
172,50,3.5
172,70,2.0
172,28,5.0
172,27,2.5
172,197,4.5
172,93,3.5
172,198,3.5
172,86,2.5
172,8,1.5
172,62,3.5
172,73,3.0
172,42,2.5
172,139,3.0
172,181,5.0
173,194,4.5
173,80,3.5
173,49,3.5
173,142,3.5
173,52,3.5
173,164,5.0
173,9,4.5
173,62,3.5
173,69,5.0
173,22,3.5
173,146,4.5
173,145,5.0
173,12,2.5
173,124,5.0
173,13,4.0
173,81,4.0
173,24,4.5
173,3,3.5
173,92,5.0
173,193,5.0
174,101,3.5
174,186,4.5
174,92,4.0
174,34,4.5
174,180,4.0
174,173,4.5
174,25,4.0
174,85,4.0
174,105,4.0
174,190,4.5
174,129,3.0
174,26,3.5
174,191,4.0
174,39,5.0
174,7,4.5
174,151,5.0
174,98,3.5
174,123,3.5
174,185,4.5
174,10,3.0
174,75,3.5
174,42,3.0
174,187,3.5
174,175,4.0
174,119,5.0
174,21,2.5
174,161,4.0
174,24,4.0
174,60,5.0
174,56,3.5
174,168,3.5
174,37,3.5
174,179,4.0
174,188,3.5
174,133,3.5
174,156,3.0
174,134,4.0
174,88,3.5
174,115,4.0
174,197,3.5
174,87,4.0
174,196,3.5
174,93,4.0
174,111,5.0
174,11,4.5
174,100,3.0
174,62,4.0
174,54,4.0
174,20,3.5
174,40,4.5
174,146,4.0
174,128,5.0
174,194,4.0
174,4,3.0
174,169,5.0
174,80,4.0
174,141,5.0
174,23,3.5
174,149,4.0
174,148,4.0
174,117,4.5
174,81,3.5
174,44,3.5
174,76,3.0
174,170,3.0
174,18,4.0
174,72,4.5
174,94,3.0
175,122,3.0
175,66,4.5
175,196,3.5
175,114,5.0
175,167,4.5
175,36,4.0
175,32,3.5
175,146,4.0
175,125,2.5
175,11,4.5
175,94,4.0
175,74,4.0
175,103,4.5
175,105,4.5
175,159,3.0
175,175,4.0
175,34,4.0
175,113,4.0
175,190,4.5
175,132,4.5
175,160,5.0
175,81,4.0
175,96,3.5
175,22,5.0
175,185,4.0
175,106,3.0
175,130,4.5
175,116,4.5
175,68,3.0
175,191,4.0
175,186,3.5
175,165,5.0
175,15,2.0
175,63,5.0
175,144,5.0
175,3,2.0
176,41,4.0
176,146,5.0
176,103,5.0
176,19,3.0
176,58,3.0
176,100,3.5
176,119,5.0
176,172,3.0
176,24,3.5
176,90,4.5
176,120,3.5
176,190,4.5
176,165,5.0
176,137,3.0
176,189,3.5
176,28,4.0
176,22,4.5
176,47,2.5
176,185,3.5
176,102,3.5
176,111,4.0
176,52,4.0
176,198,4.0
176,85,5.0
176,17,3.5
176,82,2.5
176,88,4.5
176,155,5.0
176,125,4.0
176,55,3.0
176,122,3.0
176,30,3.0
176,72,4.0
176,117,5.0
176,10,3.0
176,140,3.5
176,40,4.0
176,121,3.5
176,38,3.5
176,171,4.5
176,175,3.0
176,199,3.5
176,9,5.0
176,154,5.0
177,14,4.0
177,55,5.0
177,6,3.5
177,195,4.5
177,176,4.0
177,109,4.5
177,70,2.0
177,65,5.0
177,163,3.0
177,46,2.5
177,22,4.0
177,37,3.0
177,18,4.0
177,71,5.0
177,104,5.0
177,21,3.0
177,77,2.5
177,183,3.0
177,116,5.0
177,108,5.0
177,135,3.0
177,199,4.0
177,172,4.0
177,67,3.5
177,48,5.0
177,200,4.5
177,24,4.5
177,110,4.5
177,88,3.5
177,184,5.0
177,43,5.0
177,51,3.0
177,90,3.5
178,178,3.0
178,147,3.5
178,100,2.5
178,3,3.0
178,144,4.5
178,153,3.5
178,51,2.5
178,20,3.5
178,186,3.5
178,171,4.0
178,149,3.5
178,158,4.0
178,38,4.0
178,83,4.5
178,191,3.0
178,82,3.5
178,4,2.5
178,39,5.0
178,118,4.0
178,188,2.0
178,128,4.5
178,185,4.5
178,30,3.5
178,173,4.0
178,105,4.0
178,68,3.5
178,134,3.0
178,1,1.5
178,116,4.5
178,33,4.5
178,163,2.5
178,172,5.0
178,164,5.0
178,190,4.5
178,25,3.5
178,10,3.0
178,56,3.0
178,49,3.5
178,108,5.0
178,140,3.5
178,43,4.0
178,154,3.5
179,95,5.0
179,94,3.5
179,5,3.5
179,78,4.5
179,79,3.5
179,129,3.5
179,32,3.5
179,180,3.5
179,128,5.0
179,167,3.5
179,117,4.0
179,106,4.0
179,91,3.0
179,139,4.5
179,110,5.0
179,134,2.5
179,196,3.0
179,86,4.0
179,30,3.5
179,46,3.0
180,139,4.0
180,112,4.0
180,98,2.0
180,73,2.0
180,169,4.0
180,177,5.0
180,175,3.5
180,199,3.0
180,163,3.0
180,197,3.5
180,180,4.5
180,159,3.0
180,26,3.0
180,23,3.0
180,27,3.0
180,187,3.0
180,167,3.5
180,5,3.5
180,158,3.0
180,106,4.0
180,186,3.5
180,128,4.0
180,160,5.0
180,140,4.0
180,188,3.0
180,192,5.0
180,114,5.0
180,129,4.0
180,149,4.5
180,9,3.5
181,117,4.5
181,142,4.5
181,98,2.5
181,30,3.5
181,51,3.5
181,121,3.0
181,32,3.0
181,90,4.0
181,119,4.0
181,106,3.5
181,166,5.0
181,181,4.0
181,102,4.5
181,2,3.5
181,96,3.5
181,58,3.5
181,130,4.0
181,73,3.0
181,69,3.5
181,169,3.5
181,68,2.5
181,79,2.5
181,107,3.0
181,173,4.5
181,62,5.0
181,187,3.5
181,178,4.5
181,9,4.0
181,4,4.0
181,7,5.0
181,40,3.5
181,186,4.0
181,133,3.5
181,154,5.0
181,82,3.0
181,86,3.5
181,44,5.0
181,147,3.5
181,111,5.0
181,176,3.5
181,143,5.0
181,101,2.5
181,50,2.5
181,159,4.0
181,14,3.5
181,148,5.0
181,110,5.0
181,33,4.5
181,100,1.5
181,45,4.0
181,104,4.5
181,190,5.0
181,168,5.0
181,41,4.0
181,112,3.5
181,60,5.0
181,26,3.5
181,153,4.5
181,184,3.5
181,31,3.0
181,157,3.5
181,67,3.5
181,163,4.0
181,83,4.5
181,53,5.0
181,24,5.0
181,135,3.0
